Id;Team;IdActivity;IdEvent;IdLocation;IdStudent;MatchValue
95584;75;67;1097;58;1170;0
95585;75;67;1097;58;1375;0
95586;17;68;1097;6;1175;0
95587;17;68;1097;6;1445;0
95588;7;29;1097;23;1176;1337
95589;7;29;1097;23;1183;1337
95590;7;29;1097;23;1413;1337
95591;11;21;1097;5;1177;1337
95592;11;21;1097;5;1195;1337
95593;11;21;1097;5;1419;1337
95594;78;27;1097;1;1179;1666
95595;78;27;1097;1;1458;1666
95596;63;10;1097;2;1182;0
95597;63;10;1097;2;1300;0
95598;14;67;1097;58;1184;0
95599;14;67;1097;58;1434;0
95600;12;67;1097;58;1188;0
95601;12;67;1097;58;1416;0
95602;6;4;1097;70;1189;2065
95603;6;4;1097;70;1204;2065
95604;6;4;1097;70;1443;2065
95605;8;24;1097;3;1192;1834
95606;8;24;1097;3;1194;1834
95607;8;24;1097;3;1414;1834
95608;76;3;1097;69;1196;0
95609;76;3;1097;69;1405;0
95610;77;18;1097;8;1199;1505
95612;1;24;1097;3;1200;1666
95613;1;24;1097;3;1429;1666
95614;46;49;1097;59;1206;1834
95615;46;49;1097;59;1339;1834
95616;42;3;1097;69;1207;0
95617;42;3;1097;69;1315;0
95618;48;27;1097;1;1208;1505
95619;48;27;1097;1;1323;1505
95620;39;22;1097;2;1209;0
95621;39;22;1097;2;1341;0
95622;9;18;1097;8;1210;1505
95623;9;18;1097;8;1415;1505
95624;62;68;1097;6;1211;0
95625;62;68;1097;6;1223;0
95627;18;22;1097;2;1212;0
95628;18;22;1097;2;1219;0
95629;18;22;1097;2;1417;0
95630;51;4;1097;70;1215;0
95631;51;4;1097;70;1238;0
95632;51;4;1097;70;1349;0
95633;69;68;1097;6;1217;0
95634;69;68;1097;6;1322;0
95635;79;67;1097;58;1218;0
95636;79;67;1097;58;1431;0
95637;64;4;1097;70;1220;0
95638;64;4;1097;70;1330;0
95639;58;68;1097;6;1222;0
95640;58;68;1097;6;1332;0
95641;71;1;1097;75;1224;1666
95642;71;1;1097;75;1281;1666
95643;96;16;1097;71;1225;1834
95644;96;16;1097;71;1387;1834
95645;124;4;1097;70;1230;0
95646;124;4;1097;70;1314;0
95647;5;18;1097;8;1231;1085
95648;5;18;1097;8;1439;1085
95649;45;67;1097;58;1232;0
95650;45;67;1097;58;1304;0
95651;122;21;1097;5;1233;1309
95652;122;21;1097;5;1328;1309
95653;50;4;1097;70;1235;0
95654;50;4;1097;70;1303;0
95656;120;49;1097;59;1372;2002
95657;54;16;1097;71;1239;1309
95658;54;16;1097;71;1325;1309
95659;54;16;1097;71;1412;1309
95660;53;29;1097;23;1242;1736
95662;121;29;1097;23;1243;0
95663;121;29;1097;23;1464;0
95664;68;22;1097;2;1244;0
95665;68;22;1097;2;1316;0
95666;123;4;1097;70;1245;1701
95667;123;4;1097;70;1307;1701
95668;55;16;1097;71;1246;1309
95670;61;3;1097;69;1247;0
95671;61;3;1097;69;1308;0
95672;41;29;1097;23;1248;0
95673;41;29;1097;23;1324;0
95674;66;1;1097;75;1249;1834
95675;66;1;1097;75;1329;1834
95676;49;29;1097;23;1250;1701
95677;49;29;1097;23;1326;1701
95678;56;29;1097;23;1251;1834
95679;56;29;1097;23;1309;1834
95680;67;18;1097;8;1252;0
95681;67;18;1097;8;1334;0
95682;60;16;1097;71;1253;1505
95683;60;16;1097;71;1320;1505
95684;59;27;1097;1;1254;1309
95685;59;27;1097;1;1310;1309
95686;57;27;1097;1;1255;1085
95687;57;27;1097;1;1348;1085
95688;43;1;1097;75;1259;1834
95689;43;1;1097;75;1305;1834
95690;110;1;1097;75;1263;0
95691;110;1;1097;75;1370;0
95692;110;1;1097;75;1409;0
95693;99;22;1097;2;1264;0
95694;99;22;1097;2;1367;0
95695;99;22;1097;2;1385;0
95696;116;21;1097;5;1265;0
95697;116;21;1097;5;1360;0
95698;116;21;1097;5;1403;0
95699;70;27;1097;1;1267;1666
95700;70;27;1097;1;1456;1666
95701;111;29;1097;23;1272;1337
95702;111;29;1097;23;1401;1337
95703;52;1;1097;75;1273;0
95704;52;1;1097;75;1338;0
95705;100;29;1097;23;1274;0
95707;113;1;1097;75;1275;0
95708;113;1;1097;75;1336;0
95709;113;1;1097;75;1394;0
95710;114;16;1097;71;1276;0
95711;114;16;1097;71;1356;0
95712;114;16;1097;71;1465;0
95713;93;49;1097;59;1277;0
95714;93;49;1097;59;1363;0
95716;104;18;1097;8;1389;0
95717;95;1;1097;75;1279;0
95718;95;1;1097;75;1368;0
95719;95;1;1097;75;1383;0
95720;98;27;1097;1;1280;1666
95721;98;27;1097;1;1378;1666
95722;98;27;1097;1;1391;1666
95723;107;29;1097;23;1282;0
95725;107;29;1097;23;1397;0
95726;115;49;1097;59;1283;1085
95727;115;49;1097;59;1400;1085
95728;94;18;1097;8;1284;1393
95729;94;18;1097;8;1361;1393
95730;118;24;1097;3;1286;1337
95731;118;24;1097;3;1373;1337
95732;118;24;1097;3;1463;1337
95733;105;18;1097;8;1287;0
95734;105;18;1097;8;1392;0
95735;105;18;1097;8;1393;0
95736;106;49;1097;59;1288;0
95737;106;49;1097;59;1358;0
95738;106;49;1097;59;1369;0
95739;109;21;1097;5;1290;0
95740;109;21;1097;5;1355;0
95741;101;16;1097;71;1291;1505
95742;101;16;1097;71;1350;1505
95743;101;16;1097;71;1390;1505
95744;103;21;1097;5;1292;1309
95745;103;21;1097;5;1379;1309
95746;103;21;1097;5;1408;1309
95747;117;16;1097;71;1293;0
95748;117;16;1097;71;1364;0
95749;117;16;1097;71;1460;0
95750;97;18;1097;8;1296;0
95751;97;18;1097;8;1333;0
95752;97;18;1097;8;1384;0
95753;112;24;1097;3;1302;0
95754;112;24;1097;3;1376;0
95755;92;49;1097;59;1318;1085
95756;92;49;1097;59;1380;1085
95757;92;49;1097;59;1382;1085
95758;65;18;1097;8;1344;1029
95759;65;18;1097;8;1346;1029
95761;74;16;1097;71;1371;0
95762;15;24;1097;3;1347;0
95763;15;24;1097;3;1447;0
95764;108;29;1097;23;1359;0
95765;108;29;1097;23;1365;0
95766;108;29;1097;23;1396;0
95767;4;21;1097;5;1362;0
95768;4;21;1097;5;1435;0
95769;2;49;1097;59;1411;0
95770;2;49;1097;59;1444;0
95771;NULL;22;1097;2;1472;NULL
96064;90;4;1098;70;1432;1904
96067;29;16;1098;71;1342;1806
96069;88;68;1098;6;1424;0
96071;133;22;1098;2;1468;1771
96074;24;24;1098;3;1436;1099
96077;26;1;1098;75;1438;1771
96079;89;68;1098;6;1442;0
96081;126;24;1098;3;1467;2310
96083;138;10;1098;2;1430;0
96085;131;22;1098;2;1469;2135
96087;86;68;1098;6;1420;0
96090;83;10;1098;2;1423;0
96093;33;68;1098;6;1451;0
96095;125;27;1098;1;1399;2261
96097;31;27;1098;1;1449;2135
96099;85;21;1098;5;1459;1575
96102;34;49;1098;59;1452;1407
96105;37;27;1098;1;1455;1379
96108;28;4;1098;70;1437;1771
96110;128;67;1098;58;1398;0
96111;19;18;1098;8;1133;1736
96112;19;18;1098;8;1448;1736
96114;137;10;1098;2;1471;0
96115;10;4;1098;70;1136;0
96116;10;4;1098;70;1240;0
96117;10;4;1098;70;1418;0
96120;36;49;1098;59;1454;1379
96122;119;29;1098;23;1404;1575
96124;127;4;1098;70;1466;1904
96126;20;27;1098;1;1402;1463
96128;130;67;1098;58;1426;0
96129;16;68;1098;6;1149;0
96130;16;68;1098;6;1446;0
96131;3;27;1098;1;1150;1379
96132;3;27;1098;1;1216;1379
96133;3;27;1098;1;1433;1379
96135;22;18;1098;8;1427;1463
96138;23;24;1098;3;1428;1155
96139;81;68;1098;6;1154;0
96140;81;68;1098;6;1441;0
96144;35;67;1098;58;1453;0
96146;84;67;1098;58;1374;0
96147;13;18;1098;8;1166;1736
96148;13;18;1098;8;1181;1736
96149;13;18;1098;8;1388;1736
96150;72;10;1098;2;1168;0
96152;75;68;1098;6;1170;0
96153;75;68;1098;6;1375;0
96155;129;49;1098;59;1425;2072
96156;17;4;1098;70;1175;2534
96157;17;4;1098;70;1445;2534
96158;7;68;1098;6;1176;0
96159;7;68;1098;6;1183;0
96160;7;68;1098;6;1413;0
96161;11;1;1098;75;1177;1155
96162;11;1;1098;75;1195;1155
96163;11;1;1098;75;1419;1155
96164;78;67;1098;58;1179;0
96165;78;67;1098;58;1458;0
96166;63;18;1098;8;1182;1806
96167;63;18;1098;8;1300;1806
96168;14;10;1098;2;1184;0
96169;14;10;1098;2;1434;0
96170;12;16;1098;71;1188;1771
96171;12;16;1098;71;1416;1771
96172;6;29;1098;23;1189;1771
96173;6;29;1098;23;1204;1771
96174;6;29;1098;23;1443;1771
96175;135;27;1098;1;1192;1736
96176;135;27;1098;1;1470;1736
96177;136;3;1098;69;1194;0
96178;136;3;1098;69;1414;0
96179;76;67;1098;58;1196;0
96180;76;67;1098;58;1405;0
96181;134;3;1098;69;1198;0
96182;134;3;1098;69;1457;0
96183;77;67;1098;58;1199;0
96185;1;49;1098;59;1200;1407
96186;1;49;1098;59;1429;1407
96187;46;3;1098;69;1206;0
96188;46;3;1098;69;1339;0
96189;42;29;1098;23;1207;2170
96190;42;29;1098;23;1315;2170
96191;48;22;1098;2;1208;0
96192;48;22;1098;2;1323;0
96193;39;16;1098;71;1209;0
96194;39;16;1098;71;1341;0
96195;9;3;1098;69;1210;0
96196;9;3;1098;69;1415;0
96197;62;4;1098;70;1211;1806
96198;62;4;1098;70;1223;1806
96200;18;29;1098;23;1212;1407
96201;18;29;1098;23;1219;1407
96202;18;29;1098;23;1417;1407
96203;132;16;1098;71;1214;1904
96204;132;16;1098;71;1377;1904
96205;51;67;1098;58;1215;1043
96206;51;67;1098;58;1238;1043
96207;51;67;1098;58;1349;1043
96208;69;1;1098;75;1217;1771
96209;69;1;1098;75;1322;1771
96210;79;24;1098;3;1218;1806
96211;79;24;1098;3;1431;1806
96212;64;18;1098;8;1220;1736
96213;64;18;1098;8;1330;1736
96214;58;3;1098;69;1222;0
96215;58;3;1098;69;1332;0
96216;71;29;1098;23;1224;1407
96217;71;29;1098;23;1281;1407
96218;96;49;1098;59;1225;1806
96219;96;49;1098;59;1387;1806
96220;124;10;1098;2;1230;0
96221;124;10;1098;2;1314;0
96222;5;67;1098;58;1231;0
96223;5;67;1098;58;1439;0
96224;45;4;1098;70;1232;1946
96225;45;4;1098;70;1304;1946
96226;122;1;1098;75;1233;1155
96227;122;1;1098;75;1328;1155
96228;50;29;1098;23;1235;1575
96229;50;29;1098;23;1303;1575
96231;120;1;1098;75;1372;1806
96232;54;1;1098;75;1239;1099
96233;54;1;1098;75;1325;1099
96234;54;1;1098;75;1412;1099
96235;53;22;1098;2;1242;0
96237;121;21;1098;5;1243;0
96238;121;21;1098;5;1464;0
96239;68;68;1098;6;1244;0
96240;68;68;1098;6;1316;0
96241;123;16;1098;71;1245;1736
96242;123;16;1098;71;1307;1736
96243;55;18;1098;8;1246;1575
96245;61;4;1098;70;1247;1771
96246;61;4;1098;70;1308;1771
96247;41;4;1098;70;1248;0
96248;41;4;1098;70;1324;0
96249;66;22;1098;2;1249;0
96250;66;22;1098;2;1329;0
96251;49;21;1098;5;1250;1379
96252;49;21;1098;5;1326;1379
96253;56;27;1098;1;1251;1407
96254;56;27;1098;1;1309;1407
96255;67;21;1098;5;1252;1155
96256;67;21;1098;5;1334;1155
96257;60;29;1098;23;1253;1155
96258;60;29;1098;23;1320;1155
96259;59;16;1098;71;1254;1379
96260;59;16;1098;71;1310;1379
96261;57;24;1098;3;1255;1099
96262;57;24;1098;3;1348;1099
96263;43;21;1098;5;1259;1407
96264;43;21;1098;5;1305;1407
96265;110;18;1098;8;1263;1463
96266;110;18;1098;8;1370;1463
96267;110;18;1098;8;1409;1463
96268;99;29;1098;23;1264;1575
96269;99;29;1098;23;1367;1575
96270;99;29;1098;23;1385;1575
96271;116;1;1098;75;1265;1575
96272;116;1;1098;75;1360;1575
96273;116;1;1098;75;1403;1575
96274;70;29;1098;23;1267;0
96275;70;29;1098;23;1456;0
96276;111;3;1098;69;1272;441
96277;111;3;1098;69;1401;441
96278;52;4;1098;70;1273;0
96279;52;4;1098;70;1338;0
96280;100;49;1098;59;1274;0
96282;113;21;1098;5;1275;1736
96283;113;21;1098;5;1336;1736
96284;113;21;1098;5;1394;1736
96285;114;21;1098;5;1276;1575
96286;114;21;1098;5;1356;1575
96287;114;21;1098;5;1465;1575
96288;93;21;1098;5;1277;1736
96289;93;21;1098;5;1363;1736
96291;104;24;1098;3;1389;1379
96292;95;24;1098;3;1279;1379
96293;95;24;1098;3;1368;1379
96294;95;24;1098;3;1383;1379
96295;98;49;1098;59;1280;1575
96296;98;49;1098;59;1378;1575
96297;98;49;1098;59;1391;1575
96298;107;22;1098;2;1282;0
96299;107;22;1098;2;1397;0
96300;115;1;1098;75;1283;0
96301;115;1;1098;75;1400;0
96302;94;27;1098;1;1284;1407
96303;94;27;1098;1;1361;1407
96304;118;1;1098;75;1286;0
96305;118;1;1098;75;1373;0
96306;118;1;1098;75;1463;0
96307;105;49;1098;59;1287;441
96308;105;49;1098;59;1392;441
96309;105;49;1098;59;1393;441
96310;106;16;1098;71;1288;0
96311;106;16;1098;71;1358;0
96312;106;16;1098;71;1369;0
96313;109;16;1098;71;1290;0
96314;109;16;1098;71;1355;0
96315;101;18;1098;8;1291;1155
96316;101;18;1098;8;1350;1155
96317;101;18;1098;8;1390;1155
96318;103;68;1098;6;1292;0
96319;103;68;1098;6;1379;0
96320;103;68;1098;6;1408;0
96321;117;18;1098;8;1293;1575
96322;117;18;1098;8;1364;1575
96323;117;18;1098;8;1460;1575
96324;97;24;1098;3;1296;1043
96325;97;24;1098;3;1333;1043
96326;97;24;1098;3;1384;1043
96327;112;49;1098;59;1302;0
96328;112;49;1098;59;1376;0
96329;92;16;1098;71;1318;0
96330;92;16;1098;71;1380;0
96331;92;16;1098;71;1382;0
96332;65;24;1098;3;1344;1155
96333;65;24;1098;3;1346;1155
96335;74;21;1098;5;1371;1155
96336;15;49;1098;59;1347;0
96337;15;49;1098;59;1447;0
96338;108;21;1098;5;1359;0
96339;108;21;1098;5;1365;0
96340;108;21;1098;5;1396;0
96341;4;16;1098;71;1362;0
96342;4;16;1098;71;1435;0
96343;2;67;1098;58;1411;0
96344;2;67;1098;58;1444;0
96345;139;27;1098;1;1472;0
96346;139;27;1098;1;1473;0
96347;139;27;1098;1;1474;0
96349;NULL;27;1098;1;1475;0
96350;NULL;24;1098;3;1476;0
96351;NULL;24;1098;3;1477;0
96353;142;1;1099;75;1432;1960
96356;29;21;1099;5;1342;1631
96358;88;16;1099;71;1424;1960
96360;133;16;1099;71;1468;1960
96363;24;1;1099;75;1436;1792
96365;154;27;1099;1;1477;1211
96367;89;21;1099;5;1442;1827
96369;126;18;1099;8;1467;1827
96371;138;16;1099;71;1430;2226
96373;131;68;1099;6;1469;0
96375;141;21;1099;5;1420;1827
96377;83;68;1099;6;1423;0
96380;33;1;1099;75;1451;1211
96382;125;18;1099;8;1399;1519
96384;31;10;1099;2;1449;0
96386;85;68;1099;6;1459;0
96389;34;68;1099;6;1452;0
96392;37;68;1099;6;1455;0
96394;152;3;1099;69;1476;0
96396;128;1;1099;75;1398;1792
96397;19;68;1099;6;1133;0
96398;19;68;1099;6;1448;0
96400;137;22;1099;2;1471;1960
96401;150;29;1099;23;1136;2128
96402;150;29;1099;23;1418;2128
96405;36;18;1099;8;1454;1211
96407;119;21;1099;5;1404;1519
96409;127;49;1099;59;1466;1631
96411;155;49;1099;59;1438;1099
96413;20;4;1099;70;1402;0
96415;130;4;1099;70;1426;0
96416;16;16;1099;71;1149;1519
96417;16;16;1099;71;1446;1519
96418;146;24;1099;3;1150;1519
96419;146;24;1099;3;1482;1519
96421;22;4;1099;70;1427;2688
96424;23;49;1099;59;1428;1155
96425;81;29;1099;23;1154;2128
96426;81;29;1099;23;1441;2128
96430;35;24;1099;3;1453;2128
96432;84;21;1099;5;1374;1960
96434;143;10;1099;2;1478;0
96435;13;1;1099;75;1166;1631
96436;13;1;1099;75;1181;1631
96437;13;1;1099;75;1388;1631
96439;153;29;1099;23;1437;1631
96440;72;1;1099;75;1168;1960
96442;75;1;1099;75;1170;2317
96443;75;1;1099;75;1375;2317
96445;129;29;1099;23;1425;0
96446;17;49;1099;59;1175;1519
96447;17;49;1099;59;1445;1519
96448;7;27;1099;1;1176;1155
96449;7;27;1099;1;1183;1155
96450;7;27;1099;1;1413;1155
96451;11;10;1099;2;1177;0
96452;11;10;1099;2;1195;0
96453;11;10;1099;2;1419;0
96454;78;68;1099;6;1179;0
96455;78;68;1099;6;1458;0
96456;63;68;1099;6;1182;0
96457;63;68;1099;6;1300;0
96458;14;18;1099;8;1184;1960
96459;14;18;1099;8;1434;1960
96460;12;68;1099;6;1188;0
96461;12;68;1099;6;1416;0
96462;145;27;1099;1;1189;1519
96463;145;27;1099;1;1481;1519
96464;135;67;1099;58;1192;0
96465;135;67;1099;58;1470;0
96466;136;18;1099;8;1194;2226
96467;136;18;1099;8;1414;2226
96468;76;10;1099;2;1196;0
96469;76;10;1099;2;1405;0
96470;134;16;1099;71;1198;1519
96471;134;16;1099;71;1457;1519
96472;77;49;1099;59;1199;1792
96474;1;18;1099;8;1200;1435
96475;1;18;1099;8;1429;1435
96476;144;18;1099;8;1204;1435
96477;144;18;1099;8;1443;1435
96478;46;68;1099;6;1206;0
96479;46;68;1099;6;1339;0
96480;42;67;1099;58;1207;1211
96481;42;67;1099;58;1315;1211
96482;48;18;1099;8;1208;1211
96483;48;18;1099;8;1323;1211
96484;39;67;1099;58;1209;0
96485;39;67;1099;58;1341;0
96486;9;67;1099;58;1210;0
96487;9;67;1099;58;1415;0
96488;62;49;1099;59;1211;1463
96489;62;49;1099;59;1223;1463
96491;132;67;1099;58;1214;0
96492;132;67;1099;58;1377;0
96493;121;16;1099;71;1215;1792
96494;121;16;1099;71;1243;1792
96495;121;16;1099;71;1464;1792
96496;147;22;1099;2;1216;0
96497;147;22;1099;2;1433;0
96498;69;29;1099;23;1217;1435
96499;69;29;1099;23;1322;1435
96500;79;27;1099;1;1218;1631
96501;79;27;1099;1;1431;1631
96502;148;27;1099;1;1219;1463
96503;148;27;1099;1;1417;1463
96504;64;49;1099;59;1220;1211
96505;64;49;1099;59;1330;1211
96506;58;29;1099;23;1222;2002
96507;58;29;1099;23;1332;2002
96508;71;68;1099;6;1224;0
96509;71;68;1099;6;1281;0
96510;96;3;1099;69;1225;0
96511;96;3;1099;69;1387;0
96512;124;27;1099;1;1230;1463
96513;124;27;1099;1;1314;1463
96514;5;29;1099;23;1231;1792
96515;5;29;1099;23;1439;1792
96516;45;24;1099;3;1232;1792
96517;45;24;1099;3;1304;1792
96518;122;3;1099;69;1233;0
96519;122;3;1099;69;1328;0
96520;50;24;1099;3;1235;497
96521;50;24;1099;3;1238;497
96522;50;24;1099;3;1303;497
96524;120;3;1099;69;1372;0
96525;54;3;1099;69;1239;0
96526;54;3;1099;69;1325;0
96527;54;3;1099;69;1412;0
96528;151;22;1099;2;1240;0
96529;151;22;1099;2;1475;0
96530;53;21;1099;5;1242;1792
96532;68;16;1099;71;1244;1519
96533;68;16;1099;71;1316;1519
96534;123;21;1099;5;1245;1155
96535;123;21;1099;5;1307;1155
96536;55;22;1099;2;1246;0
96538;61;27;1099;1;1247;1435
96539;61;27;1099;1;1308;1435
96540;41;49;1099;59;1248;1862
96541;41;49;1099;59;1324;1862
96542;66;4;1099;70;1249;0
96543;66;4;1099;70;1329;0
96544;49;22;1099;2;1250;0
96545;49;22;1099;2;1326;0
96546;56;22;1099;2;1251;0
96547;56;22;1099;2;1309;0
96548;67;29;1099;23;1252;1463
96549;67;29;1099;23;1334;1463
96550;60;4;1099;70;1253;0
96551;60;4;1099;70;1320;0
96552;59;4;1099;70;1254;0
96553;59;4;1099;70;1310;0
96554;57;4;1099;70;1255;0
96555;57;4;1099;70;1348;0
96556;43;4;1099;70;1259;1862
96557;43;4;1099;70;1305;1862
96558;110;27;1099;1;1263;1827
96559;110;27;1099;1;1370;1827
96560;110;27;1099;1;1409;1827
96561;158;24;1099;3;1264;1862
96562;158;24;1099;3;1385;1862
96563;116;29;1099;23;1265;1463
96564;116;29;1099;23;1360;1463
96565;116;29;1099;23;1403;1463
96566;70;67;1099;58;1267;0
96567;70;67;1099;58;1456;0
96568;111;21;1099;5;1272;1155
96569;111;21;1099;5;1401;1155
96570;52;21;1099;5;1273;1155
96571;52;21;1099;5;1338;1155
96572;100;67;1099;58;1274;0
96574;113;24;1099;3;1275;1631
96575;113;24;1099;3;1336;1631
96576;113;24;1099;3;1394;1631
96577;114;1;1099;75;1276;0
96578;114;1;1099;75;1356;0
96579;114;1;1099;75;1465;0
96580;93;4;1099;70;1277;0
96581;93;4;1099;70;1363;0
96583;104;1;1099;75;1389;0
96584;95;4;1099;70;1279;1792
96585;95;4;1099;70;1368;1792
96586;95;4;1099;70;1383;1792
96587;98;21;1099;5;1280;1463
96588;98;21;1099;5;1378;1463
96589;98;21;1099;5;1391;1463
96590;107;67;1099;58;1282;0
96591;107;67;1099;58;1397;0
96592;115;29;1099;23;1283;0
96593;115;29;1099;23;1400;0
96594;94;29;1099;23;1284;0
96595;94;29;1099;23;1361;0
96596;118;27;1099;1;1286;1435
96597;118;27;1099;1;1373;1435
96598;118;27;1099;1;1463;1435
96599;105;16;1099;71;1287;497
96600;105;16;1099;71;1392;497
96601;105;16;1099;71;1393;497
96602;156;24;1099;3;1288;0
96603;156;24;1099;3;1369;0
96605;109;49;1099;59;1290;1211
96606;109;49;1099;59;1355;1211
96607;101;24;1099;3;1291;1155
96608;101;24;1099;3;1350;1155
96609;101;24;1099;3;1390;1155
96610;103;1;1099;75;1292;0
96611;103;1;1099;75;1379;0
96612;103;1;1099;75;1408;0
96613;117;67;1099;58;1293;497
96614;117;67;1099;58;1364;497
96615;117;67;1099;58;1460;497
96616;97;67;1099;58;1296;1155
96617;97;67;1099;58;1333;1155
96618;97;67;1099;58;1384;1155
96619;157;4;1099;70;1302;497
96620;157;4;1099;70;1358;497
96621;157;4;1099;70;1376;497
96622;92;21;1099;5;1318;497
96623;92;21;1099;5;1380;497
96624;92;21;1099;5;1382;497
96625;65;29;1099;23;1344;0
96626;65;29;1099;23;1346;0
96628;74;18;1099;8;1371;1099
96629;15;16;1099;71;1347;0
96630;15;16;1099;71;1447;0
96631;159;16;1099;71;1349;0
96632;159;16;1099;71;1367;0
96633;108;49;1099;59;1359;0
96634;108;49;1099;59;1365;0
96635;108;49;1099;59;1396;0
96636;4;67;1099;58;1362;0
96637;4;67;1099;58;1435;0
96638;2;16;1099;71;1411;0
96639;2;16;1099;71;1444;0
96641;140;10;1099;2;1479;0
96642;139;24;1099;3;1472;0
96643;139;24;1099;3;1473;0
96644;139;24;1099;3;1474;0
96646;NULL;18;1099;8;1212;1827
96647;NULL;27;1099;1;1480;0
96648;NULL;24;1099;3;1484;0
96649;NULL;24;1099;3;1485;0
96949;142;21;1100;5;1432;1589
96951;162;18;1100;8;1342;1897
96953;88;21;1100;5;1424;2296
96955;133;24;1100;3;1468;1589
96957;160;49;1100;59;1484;1533
96960;24;29;1100;23;1436;1533
96962;154;18;1100;8;1477;1505
96964;89;49;1100;59;1442;1505
96966;126;4;1100;70;1467;2296
96968;138;49;1100;59;1430;2261
96970;131;18;1100;8;1469;1533
96972;141;29;1100;23;1420;1589
96974;83;21;1100;5;1423;2072
96976;164;10;1100;2;1451;0
96978;125;24;1100;3;1399;2030
96980;31;49;1100;59;1449;1701
96982;85;10;1100;2;1459;0
96985;34;18;1100;8;1452;1533
96988;37;1;1100;75;1455;1505
96990;152;16;1100;71;1476;2198
96992;128;10;1100;2;1398;0
96993;19;21;1100;5;1133;2198
96994;19;21;1100;5;1448;2198
96996;137;67;1100;58;1471;0
96997;150;16;1100;71;1136;567
96998;150;16;1100;71;1418;567
97001;36;68;1100;6;1454;0
97003;119;68;1100;6;1404;0
97005;127;68;1100;6;1466;0
97007;155;16;1100;71;1438;1932
97009;20;24;1100;3;1402;1533
97011;130;16;1100;71;1426;1533
97012;16;4;1100;70;1149;2660
97013;16;4;1100;70;1446;2660
97014;146;21;1100;5;1150;1701
97015;146;21;1100;5;1482;1701
97017;22;1;1100;75;1427;1932
97020;23;1;1100;75;1428;1505
97021;81;16;1100;71;1154;1862
97022;81;16;1100;71;1441;1862
97026;35;21;1100;5;1453;2072
97028;84;24;1100;3;1374;1589
97030;143;16;1100;71;1478;1533
97031;13;29;1100;23;1166;1533
97032;13;29;1100;23;1181;1533
97033;13;29;1100;23;1388;1533
97035;153;21;1100;5;1437;1281
97036;75;4;1100;70;1170;2030
97037;75;4;1100;70;1375;2030
97039;129;16;1100;71;1425;1897
97040;17;10;1100;2;1175;0
97041;17;10;1100;2;1445;0
97042;166;21;1100;5;1176;2030
97043;166;21;1100;5;1413;2030
97044;167;3;1100;69;1177;0
97045;167;3;1100;69;1486;0
97047;163;67;1100;58;1485;0
97048;78;4;1100;70;1179;1897
97049;78;4;1100;70;1458;1897
97050;63;4;1100;70;1182;0
97051;63;4;1100;70;1300;0
97052;165;27;1100;1;1183;70
97053;165;27;1100;1;1487;70
97054;14;68;1100;6;1184;0
97055;14;68;1100;6;1434;0
97056;12;1;1100;75;1188;1862
97057;12;1;1100;75;1416;1862
97058;145;18;1100;8;1189;2387
97059;145;18;1100;8;1481;2387
97060;135;68;1100;6;1192;0
97061;135;68;1100;6;1470;0
97062;136;49;1100;59;1194;1225
97063;136;49;1100;59;1414;1225
97064;168;22;1100;2;1195;0
97065;168;22;1100;2;1419;0
97066;76;49;1100;59;1196;1862
97067;76;49;1100;59;1405;1862
97068;134;18;1100;8;1198;1533
97069;134;18;1100;8;1457;1533
97070;161;68;1100;6;1199;0
97071;161;68;1100;6;1488;0
97072;1;29;1100;23;1200;1225
97073;1;29;1100;23;1429;1225
97074;144;49;1100;59;1204;1701
97075;144;49;1100;59;1443;1701
97076;46;18;1100;8;1206;567
97077;46;18;1100;8;1339;567
97078;42;1;1100;75;1207;1897
97079;42;1;1100;75;1315;1897
97080;48;3;1100;69;1208;1533
97081;48;3;1100;69;1323;1533
97082;39;68;1100;6;1209;0
97083;39;68;1100;6;1341;0
97084;9;29;1100;23;1210;1533
97085;9;29;1100;23;1415;1533
97086;62;29;1100;23;1211;1505
97087;62;29;1100;23;1223;1505
97089;169;49;1100;59;1212;1225
97090;169;49;1100;59;1480;1225
97091;132;68;1100;6;1214;0
97092;132;68;1100;6;1377;0
97093;121;1;1100;75;1215;1225
97094;121;1;1100;75;1243;1225
97095;121;1;1100;75;1464;1225
97096;147;67;1100;58;1216;0
97097;147;67;1100;58;1433;0
97098;69;27;1100;1;1217;1225
97099;69;27;1100;1;1322;1225
97100;79;49;1100;59;1218;1225
97101;79;49;1100;59;1431;1225
97102;148;10;1100;2;1219;0
97103;148;10;1100;2;1417;0
97104;64;1;1100;75;1220;1533
97105;64;1;1100;75;1246;1533
97106;64;1;1100;75;1330;1533
97107;58;21;1100;5;1222;1932
97108;58;21;1100;5;1332;1932
97109;71;27;1100;1;1224;1505
97110;71;27;1100;1;1281;1505
97111;96;68;1100;6;1225;0
97112;96;68;1100;6;1387;0
97113;124;68;1100;6;1230;0
97114;124;68;1100;6;1314;0
97115;5;16;1100;71;1231;1505
97116;5;16;1100;71;1439;1505
97117;45;18;1100;8;1232;1225
97118;45;18;1100;8;1304;1225
97119;122;29;1100;23;1233;1225
97120;122;29;1100;23;1328;1225
97121;50;16;1100;71;1235;567
97122;50;16;1100;71;1238;567
97123;50;16;1100;71;1303;567
97125;120;21;1100;5;1372;1897
97126;54;67;1100;58;1239;1225
97127;54;67;1100;58;1325;1225
97128;54;67;1100;58;1412;1225
